sentence_id;sentence;dataset
559;people are dancing with one another during a religious ritual;snli
560;An adult couple enjoys time in a hot tub.;snli
561;A couple is in a hot tub outside.;snli
562;An average looking man is playing the guitar.;snli
563;Two tan and white dogs and one tan dog racing down the beach near the water.;snli
564;A man and woman are walking down the street holding hands.;snli
565;A man and woman are walking down opposite sides of the street.;snli
566;A couple of people are holding hands while walking.;snli
567;A newlywed couple hold hands and skip down the street.;snli
568;A man is using his computer while seated at a desk.;snli
569;A woman drinks a beer at her desk.;snli
570;A camera crew is filming two women in formal dresses sitting on a blanket in the middle of a park.;snli
571;man sitting down playing a game of chess alone;snli
572;A guy playing a board game by himself.;snli
573;A human sitting down playing one game of chess alone.;snli
574;Young woman running as two guys in the back try to catch up to her.;snli
575;A man in a blue shirt sits outside alone with a chessboard laid out in front of him.;snli
576;A man in a blue shirt sitting outside behind a large wooden chessboard.;snli
577;A man dressed in blue shirt and shorts sits at a table while playing black in chess.;snli
578;A young man in a blue blazer and shorts sits alone in front of table with a chess game set up.;snli
579;A man sits in front of a set up chess game.;snli
580;A man is waiting for his chess opponent to arrive.;snli
581;A grandma plays a game of connect four at the rotary club meeting.;snli
582;A young Asian man sits behind a set chessboard waiting for the other player to arrive.;snli
583;Two young men drink beer, leaning on a graffitied wall.;snli
584;The men are being sprayed with cans of paint while they are passes out drunk in the alley.;snli
585;A man being airlifted to safety after being in danger.;snli
586;The helicopter is putting people in a dangerous area.;snli
587;People in a meeting setting paying attention to a speaker in an orange shirt.;snli
588;The people are listening to music on their CD players.;snli
589;A meeting of young people sitting at a conference table.;snli
590;young people are at a party having fun;snli
591;A woman in a red shirt is speaking at a table in a room where three other people are listening to her.;snli
592;A woman talks to two other women and a man with notepads in an office building with large windows.;snli
593;a woman in an office building talks to a group of three taking notes on a notepad;snli
594;a man talks to ducks in a pond;snli
595;a woman in an office building talks to two other women and a man with notepads;snli
596;A woman talks to dogs inside an office building.;snli
597;The people are outside of the building looking inside.;snli
598;A woman talks to others indoors about lunch.;snli
599;Four people stand near a wall speaking to each other.;snli
600;A woman happily talks to two other women.;snli
601;A classroom is discussing the topics of the day.;snli
602;The students are discussing the lecture in history class.;snli
603;A man holds a clipboard and a pen as a woman looks at them.;snli
604;A woman is looking at a man's possessions;snli
605;A man with a bright green shirt is talking to a woman in a pink shirt.;snli
606;A man in a green shirt holds out a clipboard for a woman in pink's attention.;snli
607;A man wants a woman to look at his clipboard;snli
608;a man is trying to get a woman to sign something;snli
609;A man takes off his shirt to get a womans attention;snli
610;A man in a bright green shirt shows a woman in a bright pink shirt something on a clipboard.;snli
611;A man shows his boss something on a clipboard.;snli
612;The man has something to tell the woman.;snli
613;A man is teaching a woman a concept;snli
614;Two people are looking at notes on an electronic tablet.;snli
615;The man is drinking a cup of coffee.;snli
616;A man is wearing a bright green shirt;snli
617;The man and the woman are employees at the same business.;snli
618;A man in a green shirt shows a woman his paychecks on a clipboard.;snli
619;A man on a street in a bright t-shirt holds some sort of tablet towards a woman in a pink t-shirt and shades.;snli
620;A man is showing a woman a funny video on his tablet;snli
621;The man is on another street than the woman.;snli
622;A man and a woman are eating in a resteraunt.;snli
623;A woman shows a cell phone to a person standing nearby.;snli
624;A couple are using a tablet to watch a video on the street.;snli
625;A woman is shown a tablet by a man standing on the street.;snli
626;A man having cell phone in his hand;snli
627;A man shows directions to a museum on a tablet to a woman nearby.;snli
628;The man handover the cell phone to the woman;snli
629;A child with a yellow cup and milk all over his face.;snli
630;The child had milk all over his face.;snli
631;Two barefoot men are playing on a green lawn outside a building with other people in the background.;snli
632;Two men in sandles are on the beach.;snli
633;Small laughing child with blond-hair sitting at a table holding a green sippy cup.;snli
634;A little boy drinks milk and gets milk all over his face and table.;snli
635;the kid has milk on his face on a school day;snli
636;Two pre-teen girls listening to music on an MP3 player with headphones.;snli
637;A man is running behind a dogsled being pulled by four dogs.;snli
638;A child was making a mess with milk.;snli
639;The toddler has milk around the corners of his mouth.;snli
640;A toddler just drank his first glass of milk.;snli
641;The child was still unable to drink milk properly.;snli
642;The toddler with milk around his mouth is making a mess.;snli
643;A man dressed in warm clothing sleds behind four dogs in the snow.;snli
644;A cowboy Roping a calf in a rodeo.;snli
645;A cowboy with a brown hat is roping a calf in a rodeo.;snli
646;A man is working in an office on a laptop.;snli
647;A man wearing a blue shirt screaming or yelling with his arms raised up in the air.;snli
648;Four people near a body of water, one sitting and three standing, while two people walk on a nearby sidewalk.;snli
649;one person sits while three stand near a body of water.;snli
650;A group of people are inside a building.;snli
651;one person rests, sitting down while three others stand near a body of water;snli
652;Two little girls lie on the carpet next to an O made of wooden blocks.;snli
653;Two girls are taking a nap on the carpet.;snli
654;People are fishing and walking next to the water.;snli
655;Two guys playing football on a campus green.;snli
656;They are eating fried fish on the boat;snli
657;They are practicing before the big game tomorrow;snli
658;Asian school children sitting on each others shoulders.;snli
659;A man wearing a red sweater is sitting on a car bumper watching another person work.;snli
660;there was a speed breaker on the road by which people are taking care;snli
